customer_id,active,created_at,createdat_id,last_modified_date,last_modified_date_id,country,customer_type,document_number,document_type,customer_role
MFS00003835,t,2025-06-29 14:07:11.996,20250629,2025-06-29 14:07:11.996,20250629,Kenya,INDIVIDUAL,825093fc-c823-4442-9196-3cfa8102984d,NATIONAL_ID,Borrower
MFS00003836,t,2025-06-29 14:43:11.955,20250629,2025-06-29 14:43:11.955,20250629,Kenya,INDIVIDUAL,628d217b-18ab-4365-94fa-7b76c0f70b2c,NATIONAL_ID,Borrower
MFS00003837,t,2025-06-29 15:06:41.975,20250629,2025-06-29 15:06:41.975,20250629,Kenya,INDIVIDUAL,c77100f1-2a7f-4da9-a272-5dfc310bc90e,NATIONAL_ID,Borrower
MFS00003838,t,2025-06-29 20:24:17,20250629,2025-06-29 20:24:17,20250629,Kenya,INDIVIDUAL,d3a34bde-c0b0-471e-9432-3412df84da50,NATIONAL_ID,Borrower
MFS00003839,t,2025-06-30 03:34:12.033,20250630,2025-06-30 03:34:12.033,20250630,Kenya,INDIVIDUAL,69d96906-fd97-48b8-8ce1-480e8b363ae2,NATIONAL_ID,Borrower
MFS00003840,t,2025-06-30 04:15:11.96,20250630,2025-06-30 04:15:11.96,20250630,Kenya,INDIVIDUAL,ce07e2e8-b60e-4e9c-8ea5-3ba76bc3432c,NATIONAL_ID,Borrower
MFS00003841,t,2025-06-30 09:09:42.002,20250630,2025-06-30 09:09:42.002,20250630,Kenya,INDIVIDUAL,43f83202-eec6-46a2-a176-bd3bcc438cdc,NATIONAL_ID,Borrower
MFS00003842,t,2025-06-30 17:26:13.265,20250630,2025-06-30 17:26:13.265,20250630,Kenya,INDIVIDUAL,cabfc1aa-d4f6-4a31-a24b-135ddc96de46,NATIONAL_ID,Borrower
MFS00003843,t,2025-07-01 09:41:12.022,20250701,2025-07-01 09:41:12.022,20250701,Kenya,INDIVIDUAL,c6d7aaa7-eca9-4306-9967-b4f8b72a08a9,NATIONAL_ID,Borrower
MFS00003844,t,2025-07-01 10:56:12.019,20250701,2025-07-01 10:56:12.019,20250701,Kenya,INDIVIDUAL,a35dec2b-46ad-4d8d-9bcc-b583c3ac4ea1,NATIONAL_ID,Borrower
MFS00003845,t,2025-07-01 13:44:12.018,20250701,2025-07-01 13:44:12.018,20250701,Kenya,INDIVIDUAL,86298c59-31f8-4cbd-b9a1-6868ddd2da84,NATIONAL_ID,Borrower
MFS00003846,t,2025-07-01 18:35:42.07,20250701,2025-07-01 18:35:42.07,20250701,Kenya,INDIVIDUAL,3aa16fc0-0b23-4bb0-ad68-a6271af6ce8b,NATIONAL_ID,Borrower
MFS00003847,t,2025-07-01 18:52:12.016,20250701,2025-07-01 18:52:12.016,20250701,Kenya,INDIVIDUAL,8bc2dd66-d2c2-4ec5-a3eb-562ee19b4edc,NATIONAL_ID,Borrower
MFS00003848,t,2025-07-01 20:51:12.05,20250701,2025-07-01 20:51:12.05,20250701,Kenya,INDIVIDUAL,64f8218f-239f-41f7-8198-d89a14c010bc,NATIONAL_ID,Borrower
MFS00003849,t,2025-07-02 08:57:12.077,20250702,2025-07-02 08:57:12.077,20250702,Kenya,INDIVIDUAL,4a824209-1100-434b-bb1f-3cecb326279f,NATIONAL_ID,Borrower
MFS00003850,t,2025-07-02 12:16:12.094,20250702,2025-07-02 12:16:12.094,20250702,Kenya,INDIVIDUAL,f312e74e-3d33-49a2-9688-f75796b726fb,NATIONAL_ID,Borrower
MFS00003851,t,2025-07-02 16:44:12.111,20250702,2025-07-02 16:44:12.111,20250702,Kenya,INDIVIDUAL,e5d9f6a2-0ac4-4013-8cbf-5b636fe94e73,NATIONAL_ID,Borrower
MFS00003852,t,2025-07-03 08:28:42.127,20250703,2025-07-03 08:28:42.127,20250703,Kenya,INDIVIDUAL,1877e326-6f93-4cec-8f23-9ed8d740e3e8,NATIONAL_ID,Borrower
MFS00003853,t,2025-07-03 10:14:12.159,20250703,2025-07-03 10:14:12.159,20250703,Kenya,INDIVIDUAL,7e4c1e10-0334-4dd9-bf8e-857d190fdd53,NATIONAL_ID,Borrower
MFS00003854,t,2025-07-03 12:51:42.162,20250703,2025-07-03 12:51:42.162,20250703,Kenya,INDIVIDUAL,03686d41-323d-44f5-ac6a-f84466b55100,NATIONAL_ID,Borrower
MFS00003855,t,2025-07-03 14:00:12.187,20250703,2025-07-03 14:00:12.187,20250703,Kenya,INDIVIDUAL,080afab1-167e-4260-aa0d-8228a72f47b0,NATIONAL_ID,Borrower
MFS00003856,t,2025-07-03 14:26:12.755,20250703,2025-07-03 14:26:12.755,20250703,Kenya,INDIVIDUAL,4041dfdd-6172-4f57-b0b7-c11094eb47ad,NATIONAL_ID,Borrower
MFS00003857,t,2025-07-04 11:46:07.241,20250704,2025-07-04 11:46:07.241,20250704,Kenya,INDIVIDUAL,41144bd7-14b4-49dc-a867-715322122c43,NATIONAL_ID,Borrower
MFS00003858,t,2025-07-04 13:16:36.984,20250704,2025-07-04 13:16:36.984,20250704,Kenya,INDIVIDUAL,389a4be6-f775-4b43-91ff-fa80918ec2d2,NATIONAL_ID,Borrower
MFS00003859,t,2025-07-04 16:18:06.845,20250704,2025-07-04 16:18:06.845,20250704,Kenya,INDIVIDUAL,a9ffcdd4-81ec-4372-bc62-60885e2e01e3,NATIONAL_ID,Borrower
MFS00003860,t,2025-07-04 16:55:06.852,20250704,2025-07-04 16:55:06.852,20250704,Kenya,INDIVIDUAL,b3e37307-5b0b-4c70-bf5f-3d1ee07cbb5a,NATIONAL_ID,Borrower
MFS00003861,t,2025-07-04 19:21:47.672,20250704,2025-07-04 19:21:47.672,20250704,Kenya,INDIVIDUAL,cd077a20-172d-4277-bbcf-7e4a64ecde75,NATIONAL_ID,Borrower
MFS00003862,t,2025-07-04 22:11:17.452,20250704,2025-07-04 22:11:17.452,20250704,Kenya,INDIVIDUAL,bf0edbe3-03d9-49e5-84b3-5f9743db5748,NATIONAL_ID,Borrower
MFS00003863,t,2025-07-05 01:26:47.536,20250705,2025-07-05 01:26:47.536,20250705,Kenya,INDIVIDUAL,b4e4cee9-b9f1-4b7e-9ab7-1b6902ba6cf7,NATIONAL_ID,Borrower
MFS00003864,t,2025-07-05 10:24:17.486,20250705,2025-07-05 10:24:17.486,20250705,Kenya,INDIVIDUAL,4523e37e-fd51-4d96-8dda-ec81c12fa86c,NATIONAL_ID,Borrower
MFS00003865,t,2025-07-05 10:32:47.439,20250705,2025-07-05 10:32:47.439,20250705,Kenya,INDIVIDUAL,bced531a-5e56-4388-9c75-0b56ee2d9b77,NATIONAL_ID,Borrower
MFS00003866,t,2025-07-05 14:26:47.647,20250705,2025-07-05 14:26:47.647,20250705,Kenya,INDIVIDUAL,4fb28ee8-8d7a-464e-8616-5e2f34548c88,NATIONAL_ID,Borrower
MFS00003867,t,2025-07-05 18:22:47.389,20250705,2025-07-05 18:22:47.389,20250705,Kenya,INDIVIDUAL,e7ca37e8-d4c9-4e96-a2f2-c61c7fe34649,NATIONAL_ID,Borrower
MFS00003868,t,2025-07-05 20:33:47.402,20250705,2025-07-05 20:33:47.402,20250705,Kenya,INDIVIDUAL,1ed62331-532b-4710-81d8-5da7d4c76673,NATIONAL_ID,Borrower
MFS00003869,t,2025-07-06 13:43:17.345,20250706,2025-07-06 13:43:17.345,20250706,Kenya,INDIVIDUAL,a0aa5a6b-44f4-43d2-91a6-c8f9a05327d7,NATIONAL_ID,Borrower
MFS00003870,t,2025-07-07 11:23:47.391,20250707,2025-07-07 11:23:47.391,20250707,Kenya,INDIVIDUAL,b2ef3a63-6090-4c7c-b0cd-941650291b9b,NATIONAL_ID,Borrower
MFS00003871,t,2025-07-07 11:41:17.413,20250707,2025-07-07 11:41:17.413,20250707,Kenya,INDIVIDUAL,1c4ac58c-bb96-4108-b084-1cfb92b0f107,NATIONAL_ID,Borrower
MFS00003872,t,2025-07-07 12:08:47.371,20250707,2025-07-07 12:08:47.371,20250707,Kenya,INDIVIDUAL,db38778a-b119-4b71-8b70-77b541264f9d,NATIONAL_ID,Borrower
MFS00003873,t,2025-07-07 13:42:17.368,20250707,2025-07-07 13:42:17.368,20250707,Kenya,INDIVIDUAL,23bf3c60-e249-4329-b82b-30b9d47437b8,NATIONAL_ID,Borrower
MFS00003874,t,2025-07-07 20:49:47.494,20250707,2025-07-07 20:49:47.494,20250707,Kenya,INDIVIDUAL,87a200b0-b012-4b77-8e38-dc903f53670d,NATIONAL_ID,Borrower
MFS00003875,t,2025-07-08 07:50:47.416,20250708,2025-07-08 07:50:47.416,20250708,Kenya,INDIVIDUAL,9ed5fd5f-fb60-489b-96f3-aea3830f6440,NATIONAL_ID,Borrower
MFS00003876,t,2025-07-08 13:19:43.118,20250708,2025-07-08 13:19:43.118,20250708,Kenya,INDIVIDUAL,11f9328e-1cd4-4cbc-b336-66f8b853a042,NATIONAL_ID,Borrower
MFS00003877,t,2025-07-08 13:43:30.175,20250708,2025-07-08 13:43:30.175,20250708,Kenya,INDIVIDUAL,4e69d0fb-3239-46a9-8a56-4cf18b25f5cd,NATIONAL_ID,Borrower
MFS00003878,t,2025-07-08 18:34:00.146,20250708,2025-07-08 18:34:00.146,20250708,Kenya,INDIVIDUAL,50aea90d-5f13-4c29-916f-64c1081c57d5,NATIONAL_ID,Borrower
MFS00003879,t,2025-07-08 19:44:30.259,20250708,2025-07-08 19:44:30.259,20250708,Kenya,INDIVIDUAL,9867508c-e736-4a4b-b5af-df69bee45c29,NATIONAL_ID,Borrower
MFS00003880,t,2025-07-08 20:49:00.278,20250708,2025-07-08 20:49:00.278,20250708,Kenya,INDIVIDUAL,129c519b-355b-4636-81f3-12d140f2040b,NATIONAL_ID,Borrower
MFS00003881,t,2025-07-09 07:02:30.154,20250709,2025-07-09 07:02:30.154,20250709,Kenya,INDIVIDUAL,18033864-b143-43fd-a811-b0c29fc1f61e,NATIONAL_ID,Borrower
MFS00003882,t,2025-07-09 16:58:00.075,20250709,2025-07-09 16:58:00.075,20250709,Kenya,INDIVIDUAL,36127c7f-d792-463f-9434-669096c58aa1,NATIONAL_ID,Borrower
MFS00003883,t,2025-07-09 20:59:13.608,20250709,2025-07-09 20:59:13.608,20250709,Kenya,INDIVIDUAL,3a010ef0-4673-4d9a-b7b5-21fc71d880a7,NATIONAL_ID,Borrower
MFS00003884,t,2025-07-10 07:18:30.099,20250710,2025-07-10 07:18:30.099,20250710,Kenya,INDIVIDUAL,c84e294e-bef1-4a41-aeb3-50bda518e5fd,NATIONAL_ID,Borrower
MFS00003885,t,2025-07-10 15:07:00.058,20250710,2025-07-10 15:07:00.058,20250710,Kenya,INDIVIDUAL,d015484a-35b0-4d5a-8ec8-39c5d1f59197,NATIONAL_ID,Borrower
MFS00003886,t,2025-07-10 18:39:30.112,20250710,2025-07-10 18:39:30.112,20250710,Kenya,INDIVIDUAL,7f0ea60b-c817-4d77-b84e-ab063f8ba192,NATIONAL_ID,Borrower
MFS00003887,t,2025-07-11 07:57:30.099,20250711,2025-07-11 07:57:30.099,20250711,Kenya,INDIVIDUAL,8b35d7fe-22a7-4a08-9679-e8434333a5d3,NATIONAL_ID,Borrower
MFS00003888,t,2025-07-11 09:20:00.201,20250711,2025-07-11 09:20:00.201,20250711,Kenya,INDIVIDUAL,46593a8a-a600-42c6-843b-c4747f58a347,NATIONAL_ID,Borrower
MFS00003889,t,2025-07-11 12:11:59.986,20250711,2025-07-11 12:11:59.986,20250711,Kenya,INDIVIDUAL,7da57121-96bc-4fd6-ac79-d33902a31260,NATIONAL_ID,Borrower
MFS00003890,t,2025-07-11 17:18:30.051,20250711,2025-07-11 17:18:30.051,20250711,Kenya,INDIVIDUAL,a02d2a75-2b95-419e-bd8a-4fe98746f468,NATIONAL_ID,Borrower
MFS00003891,t,2025-07-13 13:22:23.016,20250713,2025-07-13 13:22:23.016,20250713,Kenya,INDIVIDUAL,20758d9f-b8f3-4302-bdbe-308fdce4cf91,NATIONAL_ID,Borrower
MFS00003892,t,2025-07-13 14:12:51.933,20250713,2025-07-13 14:12:51.933,20250713,Kenya,INDIVIDUAL,38e15830-0d59-407b-9469-2dc7e023f816,NATIONAL_ID,Borrower
MFS00003893,t,2025-07-14 08:07:21.906,20250714,2025-07-14 08:07:21.906,20250714,Kenya,INDIVIDUAL,1cc3a8c9-03fe-4a2d-ab7f-5dbed31b7f6e,NATIONAL_ID,Borrower
MFS00003894,t,2025-07-14 13:21:21.824,20250714,2025-07-14 13:21:21.824,20250714,Kenya,INDIVIDUAL,50b0ea5f-4a77-49da-959f-966f58206ce1,NATIONAL_ID,Borrower
MFS00003895,t,2025-07-14 15:07:21.78,20250714,2025-07-14 15:07:21.78,20250714,Kenya,INDIVIDUAL,aa2528ac-b9e4-45e9-851b-fdc76a7465fa,NATIONAL_ID,Borrower
MFS00003896,t,2025-07-14 17:40:51.866,20250714,2025-07-14 17:40:51.866,20250714,Kenya,INDIVIDUAL,8315cd97-c176-4b9e-ba08-7ab1a7322f6a,NATIONAL_ID,Borrower
MFS00003897,t,2025-07-15 17:09:51.788,20250715,2025-07-15 17:09:51.788,20250715,Kenya,INDIVIDUAL,ed61c627-313c-4c27-81d9-0af57a1dcabd,NATIONAL_ID,Borrower
MFS00003898,t,2025-07-15 18:35:21.852,20250715,2025-07-15 18:35:21.852,20250715,Kenya,INDIVIDUAL,2732300e-2a1a-4c98-a524-7cfb001ecaf4,NATIONAL_ID,Borrower
MFS00003899,t,2025-07-16 20:46:21.806,20250716,2025-07-16 20:46:21.806,20250716,Kenya,INDIVIDUAL,7fc16570-54b0-421a-a907-1be10bd22486,NATIONAL_ID,Borrower
MFS00003900,t,2025-07-17 12:32:54.057,20250717,2025-07-17 12:32:54.057,20250717,Kenya,INDIVIDUAL,be7ee139-2436-468c-afbf-69a14d80936b,NATIONAL_ID,Borrower
MFS00003901,t,2025-07-18 15:25:23.39,20250718,2025-07-18 15:25:23.39,20250718,Kenya,INDIVIDUAL,3b7317b9-df54-4a8f-b39b-e8ef5c7e1f93,NATIONAL_ID,Borrower
MFS00003902,t,2025-07-18 15:26:23.021,20250718,2025-07-18 15:26:23.021,20250718,Kenya,INDIVIDUAL,652b7ef6-0fe8-4585-979a-37dce67d7586,NATIONAL_ID,Borrower
MFS00003903,t,2025-07-18 16:13:53.152,20250718,2025-07-18 16:13:53.152,20250718,Kenya,INDIVIDUAL,ef715669-f1c8-452e-bd49-488a4b2cfa81,NATIONAL_ID,Borrower
MFS00003904,t,2025-07-19 01:40:23.141,20250719,2025-07-19 01:40:23.141,20250719,Kenya,INDIVIDUAL,35e737f8-dade-4474-84b6-e9e4d0da0439,NATIONAL_ID,Borrower
MFS00003905,t,2025-07-19 15:05:53.121,20250719,2025-07-19 15:05:53.121,20250719,Kenya,INDIVIDUAL,c61d2734-f1f3-4c42-b932-7a38ce1935ea,NATIONAL_ID,Borrower
MFS00003906,t,2025-07-21 12:26:01.324,20250721,2025-07-21 12:26:01.324,20250721,Kenya,INDIVIDUAL,b10cdca6-119b-4ab5-87a0-bc2539d94372,NATIONAL_ID,Borrower
MFS00003907,t,2025-07-21 12:27:59.205,20250721,2025-07-21 12:27:59.205,20250721,Kenya,INDIVIDUAL,cd442c7e-4eb1-41b4-8919-e2197a3a4c05,NATIONAL_ID,Borrower
MFS00003908,t,2025-07-21 22:34:59.293,20250721,2025-07-21 22:34:59.293,20250721,Kenya,INDIVIDUAL,ead7b76f-9e30-4ce1-8218-2d45fc0b1681,NATIONAL_ID,Borrower
MFS00003909,t,2025-07-22 13:38:59.303,20250722,2025-07-22 13:38:59.303,20250722,Kenya,INDIVIDUAL,228d68d6-8f2c-4bac-a8fe-1f4d23f62ecd,NATIONAL_ID,Borrower
MFS00003910,t,2025-07-22 16:48:29.265,20250722,2025-07-22 16:48:29.265,20250722,Kenya,INDIVIDUAL,11641a4b-3851-49c7-bfc0-2906bc395c19,NATIONAL_ID,Borrower
MFS00003911,t,2025-07-23 14:46:29.257,20250723,2025-07-23 14:46:29.257,20250723,Kenya,INDIVIDUAL,fcbb014e-4dff-483b-86e1-911546c1a471,NATIONAL_ID,Borrower
MFS00003912,t,2025-07-24 16:49:59.222,20250724,2025-07-24 16:49:59.222,20250724,Kenya,INDIVIDUAL,7598bf03-4ed5-4f9a-9a84-afcbed460c95,NATIONAL_ID,Borrower
MFS00003913,t,2025-07-24 19:25:59.261,20250724,2025-07-24 19:25:59.261,20250724,Kenya,INDIVIDUAL,a56c5b28-cb13-429c-a72c-1a77758f241c,NATIONAL_ID,Borrower
MFS00003914,t,2025-07-25 12:06:29.221,20250725,2025-07-25 12:06:29.221,20250725,Kenya,INDIVIDUAL,3e367b0f-7312-48dd-be86-2ec00bf47fca,NATIONAL_ID,Borrower
MFS00003915,t,2025-07-25 17:07:59.323,20250725,2025-07-25 17:07:59.323,20250725,Kenya,INDIVIDUAL,179d195b-f972-4077-91ce-ed3665dd976f,NATIONAL_ID,Borrower
MFS00003916,t,2025-07-25 20:02:29.271,20250725,2025-07-25 20:02:29.271,20250725,Kenya,INDIVIDUAL,cd31ac84-a383-4739-9aa6-8eb4b6223bf1,NATIONAL_ID,Borrower
MFS00003917,t,2025-07-26 10:31:29.285,20250726,2025-07-26 10:31:29.285,20250726,Kenya,INDIVIDUAL,8702be03-c152-453d-9907-61326d0bdebb,NATIONAL_ID,Borrower
MFS00003918,t,2025-07-26 10:50:29.158,20250726,2025-07-26 10:50:29.158,20250726,Kenya,INDIVIDUAL,be258a00-4b65-45f6-8cb2-a0244c6cd840,NATIONAL_ID,Borrower
MFS00003919,t,2025-07-27 19:21:20.069,20250727,2025-07-27 19:21:20.069,20250727,Kenya,INDIVIDUAL,21205419-4d9e-4a43-b6cf-df5ed3c36666,NATIONAL_ID,Borrower
MFS00003920,t,2025-07-28 17:03:40.377,20250728,2025-07-28 17:03:40.377,20250728,Kenya,INDIVIDUAL,bb725bb6-7df9-473b-9df9-0cc8f97b49e9,NATIONAL_ID,Borrower
MFS00003921,t,2025-07-28 17:12:10.411,20250728,2025-07-28 17:12:10.411,20250728,Kenya,INDIVIDUAL,8523ae3d-6e40-427b-98b6-d5c084cebdec,NATIONAL_ID,Borrower
MFS00003922,t,2025-07-28 20:49:40.456,20250728,2025-07-28 20:49:40.456,20250728,Kenya,INDIVIDUAL,7f8325a0-a492-4494-9dcb-cb08d713dcf5,NATIONAL_ID,Borrower
MFS00003923,t,2025-07-29 12:12:12.15,20250729,2025-07-29 12:12:12.15,20250729,Kenya,INDIVIDUAL,77bc4aaa-5ecd-43a3-8204-ce17d1edd0a2,NATIONAL_ID,Borrower
MFS00003924,t,2025-07-29 13:08:51.746,20250729,2025-07-29 13:08:51.746,20250729,Kenya,INDIVIDUAL,bcf7531b-02c0-41e3-a0d9-5fa25f7bbab3,NATIONAL_ID,Borrower
MFS00003925,t,2025-07-29 14:07:09.125,20250729,2025-07-29 14:07:09.125,20250729,Kenya,INDIVIDUAL,7ea88057-c5e8-478b-910d-02da390d95b2,NATIONAL_ID,Borrower
MFS00003926,t,2025-07-29 14:11:38.813,20250729,2025-07-29 14:11:38.813,20250729,Kenya,INDIVIDUAL,4d7ee3f4-8c5b-4ace-b14f-3e7161aa9b92,NATIONAL_ID,Borrower
MFS00003927,t,2025-07-30 07:25:38.778,20250730,2025-07-30 07:25:38.778,20250730,Kenya,INDIVIDUAL,e28b9066-54d8-43da-af7a-836e9518d714,NATIONAL_ID,Borrower
MFS00003928,t,2025-07-30 09:58:38.749,20250730,2025-07-30 09:58:38.749,20250730,Kenya,INDIVIDUAL,920492aa-3993-4222-887a-80722c85b154,NATIONAL_ID,Borrower
MFS00003929,t,2025-07-30 11:07:08.747,20250730,2025-07-30 11:07:08.747,20250730,Kenya,INDIVIDUAL,671d08ca-46d1-4e05-bd02-455091647ea0,NATIONAL_ID,Borrower
MFS00003930,t,2025-07-30 11:29:08.763,20250730,2025-07-30 11:29:08.763,20250730,Kenya,INDIVIDUAL,0270bf1d-ffba-40e8-b597-3d89c7a92fca,NATIONAL_ID,Borrower
MFS00003931,t,2025-07-30 13:01:38.745,20250730,2025-07-30 13:01:38.745,20250730,Kenya,INDIVIDUAL,763c4a48-d2ff-4926-98a1-c7e04edff9b4,NATIONAL_ID,Borrower
MFS00003932,t,2025-07-30 13:03:08.67,20250730,2025-07-30 13:03:08.67,20250730,Kenya,INDIVIDUAL,099f3da9-5873-4636-aef9-de99743c7caf,NATIONAL_ID,Borrower
MFS00003933,t,2025-07-30 13:03:09.899,20250730,2025-07-30 13:03:09.899,20250730,Kenya,INDIVIDUAL,70b040af-63ac-49e3-9753-5f786d4ee912,NATIONAL_ID,Borrower
MFS00003934,t,2025-07-30 13:03:11.159,20250730,2025-07-30 13:03:11.159,20250730,Kenya,INDIVIDUAL,0692db68-1000-440a-a18d-5ffe0f505e3a,NATIONAL_ID,Borrower
MFS00003935,t,2025-07-30 13:05:38.662,20250730,2025-07-30 13:05:38.662,20250730,Kenya,INDIVIDUAL,20fd9e9b-40ce-4298-8f01-826cf96ae7cd,NATIONAL_ID,Borrower
MFS00003936,t,2025-07-30 14:04:08.693,20250730,2025-07-30 14:04:08.693,20250730,Kenya,INDIVIDUAL,0b03a7cf-9656-41e1-9dbc-d5219e8a4049,NATIONAL_ID,Borrower
MFS00003937,t,2025-07-30 14:57:08.717,20250730,2025-07-30 14:57:08.717,20250730,Kenya,INDIVIDUAL,f3544447-a5aa-45da-b3f8-ec3c4e188fe6,NATIONAL_ID,Borrower
MFS00003938,t,2025-07-30 15:59:38.74,20250730,2025-07-30 15:59:38.74,20250730,Kenya,INDIVIDUAL,01e0b16f-2aeb-4cdf-94c8-f183cc3b0e30,NATIONAL_ID,Borrower
MFS00003939,t,2025-07-30 15:59:40.121,20250730,2025-07-30 15:59:40.121,20250730,Kenya,INDIVIDUAL,5395d590-ca85-467a-8ac9-c06e98d49632,NATIONAL_ID,Borrower
MFS00003940,t,2025-07-30 16:05:08.976,20250730,2025-07-30 16:05:08.976,20250730,Kenya,INDIVIDUAL,b1b10e1a-beb1-4ac2-aafb-8479b3d3ca66,NATIONAL_ID,Borrower
MFS00003941,t,2025-07-30 19:21:02.062,20250730,2025-07-30 19:21:02.062,20250730,Kenya,INDIVIDUAL,e7fd7ae8-0b93-48af-9f4e-2abab578e8e9,NATIONAL_ID,Borrower
MFS00003942,t,2025-07-30 19:21:08.612,20250730,2025-07-30 19:21:08.612,20250730,Kenya,INDIVIDUAL,82ece750-8f8d-400d-b411-56ad42c563c9,NATIONAL_ID,Borrower
MFS00003943,t,2025-07-30 19:22:38.614,20250730,2025-07-30 19:22:38.614,20250730,Kenya,INDIVIDUAL,53a8142b-cd07-4480-9055-64386a1d65eb,NATIONAL_ID,Borrower
MFS00003944,t,2025-07-30 19:23:08.683,20250730,2025-07-30 19:23:08.683,20250730,Kenya,INDIVIDUAL,b47fce42-a4c7-4d4b-8e49-9e4562081200,NATIONAL_ID,Borrower
MFS00003945,t,2025-07-30 19:24:37.593,20250730,2025-07-30 19:24:37.593,20250730,Kenya,INDIVIDUAL,96a7cadf-97fc-4501-b002-0b001b55f41f,NATIONAL_ID,Borrower
MFS00003946,t,2025-07-30 19:25:07.391,20250730,2025-07-30 19:25:07.391,20250730,Kenya,INDIVIDUAL,d2650d76-b17f-4509-91ae-58a62230b4c6,NATIONAL_ID,Borrower
MFS00003947,t,2025-07-30 19:25:37.37,20250730,2025-07-30 19:25:37.37,20250730,Kenya,INDIVIDUAL,ceac74f0-6792-4fba-ba9d-2c9a082b429f,NATIONAL_ID,Borrower
MFS00003948,t,2025-07-30 19:25:38.622,20250730,2025-07-30 19:25:38.622,20250730,Kenya,INDIVIDUAL,fac7740a-701a-4bcc-b9be-fdfff5277725,NATIONAL_ID,Borrower
MFS00003949,t,2025-07-30 19:27:07.371,20250730,2025-07-30 19:27:07.371,20250730,Kenya,INDIVIDUAL,816e2806-6fdf-4549-8f6f-f55bd7df79e2,NATIONAL_ID,Borrower
MFS00003950,t,2025-07-30 19:29:37.389,20250730,2025-07-30 19:29:37.389,20250730,Kenya,INDIVIDUAL,e2d303be-5eba-47aa-8c65-5cd715c4dad6,NATIONAL_ID,Borrower
MFS00003951,t,2025-07-30 19:33:07.399,20250730,2025-07-30 19:33:07.399,20250730,Kenya,INDIVIDUAL,dca93493-b240-4543-a9ee-a42be520c01c,NATIONAL_ID,Borrower
MFS00003952,t,2025-07-30 19:36:07.392,20250730,2025-07-30 19:36:07.392,20250730,Kenya,INDIVIDUAL,133589a9-310f-4ec7-bc7b-c0b3d229d2d7,NATIONAL_ID,Borrower
MFS00003953,t,2025-07-30 19:44:37.436,20250730,2025-07-30 19:44:37.436,20250730,Kenya,INDIVIDUAL,625334fa-39b1-411d-a987-c432781f53b6,NATIONAL_ID,Borrower
MFS00003954,t,2025-07-30 19:45:37.344,20250730,2025-07-30 19:45:37.344,20250730,Kenya,INDIVIDUAL,2e655edb-e80a-4961-b8b7-3b1a0d0cc4e1,NATIONAL_ID,Borrower
MFS00003955,t,2025-07-30 19:46:07.346,20250730,2025-07-30 19:46:07.346,20250730,Kenya,INDIVIDUAL,69b9a153-df5d-4c98-b896-8e1ad13bbc0c,NATIONAL_ID,Borrower
MFS00003956,t,2025-07-30 19:50:37.482,20250730,2025-07-30 19:50:37.482,20250730,Kenya,INDIVIDUAL,70bacd19-08ed-402a-ab5e-b16b508c7f1c,NATIONAL_ID,Borrower
MFS00003957,t,2025-07-30 19:53:07.4,20250730,2025-07-30 19:53:07.4,20250730,Kenya,INDIVIDUAL,00dc4371-6da9-426b-9e99-19e18417f76c,NATIONAL_ID,Borrower
MFS00003958,t,2025-07-30 20:15:37.374,20250730,2025-07-30 20:15:37.374,20250730,Kenya,INDIVIDUAL,7e78c611-e437-46ac-ad40-3a34bddeea69,NATIONAL_ID,Borrower
MFS00003959,t,2025-07-30 20:17:07.441,20250730,2025-07-30 20:17:07.441,20250730,Kenya,INDIVIDUAL,a19a2b10-e9b1-4d81-bcd6-f3c437b15ad3,NATIONAL_ID,Borrower
MFS00003960,t,2025-07-30 20:20:07.356,20250730,2025-07-30 20:20:07.356,20250730,Kenya,INDIVIDUAL,020bfb0e-6dbe-4917-ab8f-e843a137375a,NATIONAL_ID,Borrower
MFS00003961,t,2025-07-30 20:29:37.387,20250730,2025-07-30 20:29:37.387,20250730,Kenya,INDIVIDUAL,755307e5-c183-4720-9939-514754f7009c,NATIONAL_ID,Borrower
MFS00003962,t,2025-07-30 20:30:07.387,20250730,2025-07-30 20:30:07.387,20250730,Kenya,INDIVIDUAL,76948195-97cc-4f14-8fdb-482993f8ed2e,NATIONAL_ID,Borrower
MFS00003963,t,2025-07-30 20:30:08.627,20250730,2025-07-30 20:30:08.627,20250730,Kenya,INDIVIDUAL,8e226495-5ad8-4f6a-89a7-d5153895a40e,NATIONAL_ID,Borrower
MFS00003964,t,2025-07-30 20:30:09.753,20250730,2025-07-30 20:30:09.753,20250730,Kenya,INDIVIDUAL,b9aead58-c1a4-4ffc-bdff-e3b3fe4303bd,NATIONAL_ID,Borrower
MFS00003965,t,2025-07-30 20:34:07.399,20250730,2025-07-30 20:34:07.399,20250730,Kenya,INDIVIDUAL,5c79409f-eb0f-4c0a-999d-689eb07e5742,NATIONAL_ID,Borrower
MFS00003966,t,2025-07-30 20:40:37.374,20250730,2025-07-30 20:40:37.374,20250730,Kenya,INDIVIDUAL,ebe2ee37-69e8-40a9-8f79-844cbde29ae9,NATIONAL_ID,Borrower
MFS00003967,t,2025-07-30 20:40:38.896,20250730,2025-07-30 20:40:38.896,20250730,Kenya,INDIVIDUAL,ba738c5e-b8be-435e-ab93-6ba711f50e1d,NATIONAL_ID,Borrower
